COMPLETE,ID,QSCORE,DOB,AGE,RESIDENT,ZIPCODE,RACE,ETHNICITY,GENDER,INCOME,EDUCATION,DEGREE,TWS,COURSE,COURSETIME,SELFTITLE,BIOTIME,ACTIVITY,AFFILIATE,CONTACT,FIELD,COLLECT,HANDLE,STATE,PPE,PPETIME,COUNTIES,LICENSE,PIGS,BRUCE,CWD,FLUAL,FLU,COVID,COVIDSPILL,RABIESAL,RABIES,TURKEY,CWDAL,BATS,PPEREQ,EHD,DARWIN,POPRED,POPPLAN,SURVEY,VACCINE,PREVAL,DIVERSE,CONSEQ,CLIMATE,EDREQ,INFO,HANDSON,ACCESS,SOURCE,INTEREST,FREEINFO,TOPICS,QSNCS
100,R_6NPou7JBRT4b0Td,0.899999976,1992,32,Yes,36874,White,No,Female,"$60,001-70,000",College Graduate/BA or BS (4-year degree),Yes,No,No,,Yes,5-10 years,Land/Wildlife Management,State/Provincial Government,Monthly,60,Yes,No,,Yes,Always (100%),"Barbour,Elmore,Lee,Russell",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,Bury,Disagree,Agree,Agree,Disagree,Neutral,Agree,Neutral,Strongly Agree,Neutral,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Yes,"Friends/Family,State and Federal Agencies,Academic Publications",Yes,"One day, in-person conference,One day, virtual conference","Rabies,Influenza,Vector borne,CWD,SarsCoV2,One Health",
100,R_52Oq5ulpq2eBUBP,0.699999988,1982,42,Yes,36053,White,No,Male,"$60,001-70,000",College Graduate/BA or BS (4-year degree),Yes,No,Yes,>10 years,No,1-5 years,Land/Wildlife Management,State/Provincial Government,Weekly,60,Yes,Yes,Dead,Yes,Always (100%),"Barbour,Bullock",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,I don't know,TRUE,TRUE,Bites,Ignore,Neutral,Neutral,Agree,Disagree,Disagree,Agree,Disagree,Strongly Agree,Neutral,Neutral,Agree,Agree,Disagree,Strongly Agree,Neutral,Neutral,Yes,"Friends/Family,State and Federal Agencies,Academic Publications",Yes,"One day, in-person conference,One day, virtual conference,Year-long, once a month, virtual conference","Vector borne,CWD,SarsCoV2",
100,R_1G0UJr2rbRxatfk,0.899999976,1985,39,Yes,36207,White,No,Male,"$100,001+",College Graduate/BA or BS (4-year degree),Yes,No,No,,Yes,10-20 years,Land/Wildlife Management,State/Provincial Government,Monthly,50,Yes,Yes,Dead,Yes,Always (100%),"Calhoun,Cherokee,Cleburne,DeKalb,Etowah",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,I don't know,TRUE,Blood,Place in a dumpster,Neutral,Agree,Agree,Disagree,Agree,Agree,Agree,Strongly Agree,Neutral,Agree,Agree,Neutral,Disagree,Strongly Agree,Agree,Neutral,Yes,State and Federal Agencies,Yes,"One day, virtual conference","CWD,SarsCoV2",
100,R_7kOoZ6NeP5yYdFo,0.699999988,1973,51,Yes,36251,White,No,Male,"$60,001-70,000",College Graduate/BA or BS (4-year degree),Yes,No,Yes,>10 years,Yes,10-20 years,Land/Wildlife Management,State/Provincial Government,Weekly,40,Yes,Yes,Dead,Yes,Always (100%),"Calhoun,Clay,Coosa,Randolph,Saint Clair,Talladega",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,I don't know,TRUE,Bites,Bury,Disagree,Neutral,Agree,Strongly Disagree,Disagree,Neutral,Neutral,Strongly Agree,Neutral,Agree,Neutral,Disagree,Neutral,Agree,Neutral,Agree,Yes,"State and Federal Agencies,Academic Publications,Conferences",Yes,"One day, virtual conference,Year-long, once a month, virtual conference",Other,Lymphoproliferative disease
100,R_1kdr4jLs8RtTxKM,1,1964,60,Yes,36360,White,No,Male,"$100,001+",College Graduate/BA or BS (4-year degree),Yes,Yes,No,,Yes,>20 years,Administration,State/Provincial Government,Weekly,40,Yes,No,,Yes,Usually (>75%),"Barbour,Bullock,Coffee,Covington,Crenshaw,Dale,Elmore,Geneva,Henry,Houston,Lee,Macon,Montgomery,Pike,Russell",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,Incinerate,Strongly Disagree,Disagree,Agree,Strongly Disagree,Disagree,Neutral,Neutral,Agree,Disagree,Neutral,Neutral,Neutral,Strongly Disagree,Strongly Agree,Agree,Neutral,Yes,State and Federal Agencies,Yes,"One day, in-person conference",Other,All diseases
100,R_3KeVF91KL8u159I,0.899999976,1997,27,Yes,35907,White,No,Male,"$0-20,000",College Graduate/BA or BS (4-year degree),Yes,No,No,,Yes,1-5 years,Land/Wildlife Management,State/Provincial Government,Weekly,80,Yes,Yes,Dead,Yes,Always (100%),"Blount,Calhoun,Cherokee,Cleburne,DeKalb",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,I don't know,I don't know,TRUE,Bites,Place in a dumpster,Neutral,Strongly Agree,Neutral,Disagree,Neutral,Neutral,Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,Strongly Agree,Agree,Neutral,Yes,"State and Federal Agencies,I have not looked for health information",Yes,"Year-long, once a month, virtual conference","Rabies,Influenza,CWD",
100,R_5H8z55hdlP40wut,0.600000024,1975,49,Yes,35136,White,No,Female,"$100,001+",College Graduate/BA or BS (4-year degree),Yes,No,Yes,>10 years,Yes,10-20 years,Education,State/Provincial Government,Monthly,20,No,No,,Yes,Always (100%),"Coosa,Dallas,Elmore,Montgomery,Tallapoosa",Yes,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,Field dress and consumption,Disagree,Strongly Agree,Agree,Strongly Disagree,Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Disagree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Disagree,Yes,"State and Federal Agencies,Academic Publications,Conferences",Yes,"One day, virtual conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2,One Health,Other"," Parasites, Rabbit hemorrhagic disease"
100,R_7eLAAMjlKpkcAX9,0.699999988,1976,48,Yes,35572,White,No,Female,"$90,001-100,000",College Graduate/BA or BS (4-year degree),Yes,Yes,Yes,>10 years,Yes,>20 years,Land/Wildlife Management,Federal Government,Monthly,40,No,No,,Yes,Always (100%),"Lawrence,Winston",No,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,Bury,Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Neutral,Disagree,No,State and Federal Agencies,Yes,"One day, in-person conference,One day, virtual conference ","Rabies,Influenza,Leptospirosis,Vector borne,CWD,SarsCoV2","Asynchronous course, Emerging and herp diseases"
100,R_1fe2ITJlZzQMlqR,0.899999976,1977,47,Yes,36272,White,No,Male,"$100,001+",Graduate or Professional School,Yes,No,No,,Yes,>20 years,Consulting,Private Industry,Daily,50,No,No,,No,,"Calhoun,Cherokee,DeKalb",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,Ignore,Strongly Disagree,Agree,Disagree,Disagree,Disagree,Strongly Disagree,Agree,Agree,Disagree,Disagree,Neutral,Agree,Agree,Agree,Strongly Agree,Agree,Yes,"State and Federal Agencies,,Academic Publications,Social Media,News Sources,Conferences",Yes,"One day, virtual conference","Rabies,Raccoon roundworm,CWD",
100,R_5b44fjqG5b3pc1T,0.899999976,1997,27,Yes,35205,White,No,Female,"$0-20,000",Graduate or Professional School,Yes,No,Yes,<5 years,Yes,1-5 years,Research,Academic/Research Institution,Daily,40,Yes,Yes,Dead,Yes,Usually (>75%),Macon,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,I don't know,TRUE,Bites,Incinerate,Neutral,Neutral,Agree,Disagree,Strongly Disagree,Agree,Neutral,Strongly Agree,Strongly Agree,Agree,Agree,Neutral,Strongly Agree,Strongly Agree,Disagree,Disagree,No,"Academic Publications,Social Media,News Sources,Conferences",Yes,"One day, in-person conference,One day, virtual conference","Rabies,Influenza,Leptospirosis,CWD,SarsCoV2",
100,R_7gYt1tKKjLsOHHG,0.899999976,1996,28,Yes,35963,White,No,Female,"$50,001-60,000",College Graduate/BA or BS (4-year degree),Yes,No,No,,Yes,1-5 years,Land/Wildlife Management,Nonprofit/Conservation Organization,Monthly,30,No,No,,,,"Blount,Clay,Cullman,DeKalb,Etowah,Jackson,Jefferson,Madison,Marshall,Morgan,Randolph,Saint Clair",No,TRUE,I don't know,FALSE,TRUE,FALSE,I don't know,I don't know,TRUE,Bites,I don't know,Strongly Disagree,Disagree,Disagree,Neutral,Disagree,Disagree,Agree,Strongly Agree,Agree,Neutral,Agree,Disagree,Agree,Strongly Agree,Neutral,Neutral,Yes,"State and Federal Agencies,Academic Publications,Social Media,News Sources,Conferences",Yes,"One day, in-person conference,One day, virtual conference,Year-long, once a month, virtual conference","Influenza,Leptospirosis,Vector borne,CWD,SarsCoV2,One Health",
100,R_74l1hIqg2EJQCSl,0.899999976,1993,31,Yes,35216,White,Yes,Male,"$80,001-90,000",College Graduate/BA or BS (4-year degree),Yes,No,No,,Yes,1-5 years,Land/Wildlife Management,Private Industry,Monthly,70,Yes,Yes,Alive - Not Sedated,Yes,Always (100%),"Baldwin,Jackson,Winston",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,Place in a dumpster,Strongly Disagree,Neutral,Disagree,Neutral,Strongly Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Agree,Neutral,Neutral,No,"State and Federal Agencies,Social Media,News Sources,Conferences",Yes,"One day, in-person conference,One day, virtual conference","Rabies,Influenza,Vector borne,CWD",
100,R_7YJKKQuraOk9lWU,0.400000006,1990,34,Yes,36092,White,No,Male,"$30,001-40,000",College Graduate/BA or BS (4-year degree),Yes,No,No,,Yes,1-5 years,Land/Wildlife Management,State/Provincial Government,Rarely,10,No,No,,Yes,Always (100%),"Colbert,Lauderdale",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,I don't know,FALSE,Bites,Bury,Strongly Disagree,Strongly Agree,Strongly Agree,Neutral,Disagree,Neutral,Agree,Strongly Agree,Neutral,Neutral,Neutral,Agree,Disagree,Strongly Agree,Disagree,Agree,No,"State and Federal Agencies,Academic Publications,Conferences",Yes,"One day, virtual conference,Year-long, once a month, virtual conference","Rabies,Influenza,Leptospirosis,Vector borne,CWD",
100,R_5sSeoSfekmF7uHo,0.899999976,1998,26,Yes,35640,White,No,Male,"$70,001-80,000",College Graduate/BA or BS (4-year degree),Yes,No,No,,No,1-5 years,Land/Wildlife Management,State/Provincial Government,Weekly,80,Yes,Yes,Dead,Yes,Always (100%),"Cullman,Franklin,Lawrence,Limestone,Morgan,Winston",Yes,TRUE,I don't know,FALSE,TRUE,FALSE,I don't know,I don't know,I don't know,Bites,Ignore,Strongly Disagree,Neutral,Disagree,Neutral,Disagree,Disagree,Agree,Strongly Agree,Agree,Disagree,Disagree,Disagree,Neutral,Neutral,Agree,Agree,No,State and Federal Agencies,Yes,"One day, in-person conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2,One Health","For clarity on my experience, I am not a certified wildlife biologist. I do have a bachelor's degree in biology (focus in ecology and field biology). I am a biologist aide for the state and I collect numerous disease samples from both wild pigs and deer."
100,R_69qfOVGxjxEuQJr,0.400000006,1992,32,Yes,36526,White,No,Male,"$70,001-80,000",College Graduate/BA or BS (4-year degree),Yes,No,Yes,5-10 years,Yes,<1 year,Land/Wildlife Management,State/Provincial Government,Monthly,80,Yes,Yes,Dead,Yes,Always (100%),"Baldwin,Mobile,Monroe",No,TRUE,FALSE,FALSE,I don't know,FALSE,I don't know,FALSE,FALSE,Bites,Place in a dumpster,Strongly Disagree,Neutral,Agree,Disagree,Disagree,Agree,Agree,Strongly Agree,Strongly Disagree,Agree,Neutral,Neutral,Strongly Disagree,Agree,Neutral,Agree,Yes,Academic Publications,Yes,"One day, in-person conference","Rabies,Influenza,Leptospirosis,Vector borne,CWD",
100,R_7q4eFMhWd7HhjJy,0.899999976,1975,49,Yes,36580,White,No,Male,"$70,001-80,000",Graduate or Professional School,Yes,No,Yes,>10 years,Yes,10-20 years,Administration,State/Provincial Government,Rarely,10,No,No,,Yes,Sometimes (25%-75%),"Baldwin,Mobile",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,I don't know,TRUE,TRUE,Bites,Incinerate,Strongly Disagree,Disagree,Agree,Strongly Disagree,Strongly Disagree,Neutral,Neutral,Strongly Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Disagree,Yes,"State and Federal Agencies,Academic Publications,Conferences",Yes,"One day, in-person conference,Year-long, once a month, virtual conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2,One Health",
100,R_1mbJPBdRHPu1Vol,0.200000003,1997,27,Yes,36527,White,No,Male,"$40,001-50,000",College Graduate/BA or BS (4-year degree),Yes,No,No,,Yes,1-5 years,Land/Wildlife Management,State/Provincial Government,Weekly,60,Yes,Yes,Dead,Yes,Always (100%),"Baldwin,Butler,Clarke,Conecuh,Escambia,Marengo,Mobile,Monroe,Washington,Wilcox",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,I don't know,TRUE,Blood,Bury,Disagree,Agree,Strongly Agree,Strongly Disagree,Disagree,Disagree,Neutral,Strongly Agree,Disagree,Neutral,Neutral,Neutral,Disagree,Agree,Agree,Agree,Yes,"State and Federal Agencies,Academic Publications,Conferences",Yes,"One day, virtual conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,CWD",
100,R_5Sc7FfWelmrB116,0.200000003,1989,35,Yes,36732,White,No,Male,"$60,001-70,000",College Graduate/BA or BS (4-year degree),Yes,No,Yes,>10 years,Yes,10-20 years,Land/Wildlife Management,State/Provincial Government,Weekly,60,Yes,No,,Yes,Usually (>75%),"Dallas,Greene,Hale,Marengo,Wilcox",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,I don't know,TRUE,Bites,Incinerate,Strongly Disagree,Agree,Agree,Disagree,Neutral,Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Neutral,Strongly Disagree,Agree,Neutral,Neutral,Yes,"State and Federal Agencies,Academic Publications,Conferences",Yes,"One day, in-person conference,One day, virtual conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2,One Health",
100,R_116DfQmDDJ3kHV1,0.5,1991,33,Yes,35811,White,No,Male,"$100,001+",College Graduate/BA or BS (4-year degree),Yes,No,No,,Yes,5-10 years,Land/Wildlife Management,State/Provincial Government,Rarely,70,No,No,,Yes,Usually (>75%),"Limestone,Madison,Morgan",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,I don't know,I don't know,Field dress and consumption,Disagree,Agree,Neutral,Disagree,Neutral,Disagree,Neutral,Neutral,Agree,Neutral,Strongly Agree,Agree,Strongly Disagree,Agree,Disagree,Disagree,No,State and Federal Agencies,Unsure,"One day, virtual conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2,One Health",
100,R_5LclsanPJAA82MS,0.800000012,1960,64,Yes,36104,White,No,Male,"$100,001+",Graduate or Professional School,Yes,Yes,No,,Yes,>20 years,Education,State/Provincial Government,Rarely,30,No,No,,Yes,Usually (>75%),,Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,I don't know,TRUE,Bites,I don't know,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neutral,Strongly Agree,Disagree,Disagree,Neutral,Disagree,Neutral,Disagree,Agree,Agree,No,"State and Federal Agencies,Academic Publications,News Sources",Yes,"One day, in-person conference,One day, virtual conference","Rabies,Influenza,Leptospirosis,CWD",
100,R_6I9HnnsrTlnJVN7,0.899999976,1997,27,Yes,35475,White,No,Female,"$0-20,000",College Graduate/BA or BS (4-year degree),Yes,No,No,,Yes,1-5 years,Research,Academic/Research Institution,Weekly,50,Yes,Yes,Alive - Not Sedated,,,"Fayette,Marion,Tuscaloosa",No,TRUE,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,Bites,I don't know,Neutral,Agree,Neutral,Neutral,Disagree,Neutral,Agree,Strongly Agree,Agree,Neutral,Agree,Neutral,Strongly Agree,Agree,Disagree,Neutral,No,"Friends/Family,Social Media",Yes,"One day, virtual conference","Rabies,Raccoon roundworm,Vector borne,CWD,SarsCoV2","I do work in freshwater systems more, but this is still very limited information for me. "
100,R_7DNTJuLmczsOduV,0.5,1988,36,Yes,36360,White,No,Male,"$90,001-100,000",College Graduate/BA or BS (4-year degree),Yes,No,Yes,>10 years,Yes,10-20 years,Land/Wildlife Management,State/Provincial Government,Weekly,70,Yes,Yes,Dead,Yes,Always (100%),"Barbour,Bullock,Butler,Coffee,Covington,Dale,Elmore,Geneva,Henry,Houston,Lee,Lowndes,Macon,Marengo,Mobile,Monroe,Montgomery,Pike,Russell",Yes,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,Incinerate,Strongly Disagree,Agree,Neutral,Disagree,Disagree,Agree,Agree,Strongly Agree,Neutral,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Neutral,Agree,Yes,"State and Federal Agencies,Academic Publications,News Sources,Conferences",Yes,"One day, in-person conference",Other,African swine fever
100,R_7SM8E6s07qajcMF,0.899999976,1995,29,Yes,36752,White,No,Male,"$80,001-90,000",College Graduate/BA or BS (4-year degree),Yes,No,Yes,5-10 years,Yes,5-10 years,Land/Wildlife Management,State/Provincial Government,Weekly,90,No,No,,Yes,Always (100%),Lowndes,Yes,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,I don't know,Blood,Incinerate,Disagree,Neutral,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Neutral,Disagree,Strongly Agree,Agree,Agree,Yes,"State and Federal Agencies,Academic Publications",Yes,"One day, in-person conference,One day, virtual conference","Rabies,Influenza",
100,R_60AFWUly7HhCH55,0.899999976,1981,43,Yes,36863,White,No,Female,"$30,001-40,000",College Graduate/BA or BS (4-year degree),Yes,No,Yes,<5 years,Yes,<1 year,Research,Academic/Research Institution,Daily,50,Yes,Yes,Dead,Yes,Always (100%),"Chambers,Lee",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,I don't know,TRUE,Bites,Field dress and consumption,Disagree,Neutral,Agree,Strongly Agree,Strongly Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Yes,"State and Federal Agencies,Academic Publications,News Sources",Yes,"One day, in-person conference,One day, virtual conference,Year-long, once a month, virtual conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2,One Health",
100,R_3erYhs68RZRtqxb,1,1974,50,Yes,35768,White,No,Male,"$100,001+",Graduate or Professional School,Yes,Yes,Yes,>10 years,Yes,>20 years,Land/Wildlife Management,State/Provincial Government,Weekly,30,Yes,Yes,Dead,Yes,Always (100%),"Blount,Colbert,Cullman,DeKalb,Fayette,Franklin,Jackson,Lamar,Lauderdale,Lawrence,Limestone,Madison,Marion,Marshall,Walker,Winston",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,Bury,Disagree,Disagree,Agree,Strongly Disagree,Disagree,Disagree,Disagree,Agree,Neutral,Agree,Agree,Neutral,Neutral,Strongly Agree,Strongly Agree,Neutral,Yes,Academic Publications,Yes,"One day, virtual conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2",
100,R_7nTdFn8U8QdBsZz,0.800000012,1993,31,Yes,35405,White,No,Male,"$20,001-30,000",Graduate or Professional School,Yes,No,No,,Yes,1-5 years,Land/Wildlife Management,State/Provincial Government,Weekly,20,No,No,,No,,"Bibb,Chilton,Dallas,DeKalb,Fayette,Greene,Jackson,Jefferson,Lauderdale,Limestone,Madison,Marengo,Marion,Perry,Saint Clair,Shelby,Talladega,Tuscaloosa",No,TRUE,I don't know,FALSE,TRUE,TRUE,I don't know,I don't know,TRUE,Bites,I don't know,Disagree,Disagree,Agree,Disagree,Disagree,Neutral,Neutral,Agree,Agree,Neutral,Agree,Agree,Strongly Agree,Neutral,Agree,Disagree,No,Academic Publications,Yes,"One day, in-person conference,One day, virtual conference,Year-long, once a month, virtual conference","Leptospirosis,Raccoon roundworm,Vector borne,SarsCoV2",
100,R_7mA9FnbkpuWksaB,0.800000012,1995,29,Yes,35768,White,No,Male,"$50,001-60,000",College Graduate/BA or BS (4-year degree),Yes,No,Yes,5-10 years,Yes,1-5 years,Land/Wildlife Management,State/Provincial Government,Weekly,80,Yes,Yes,Dead,Yes,Always (100%),"Calhoun,Cherokee,Jackson",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,I don't know,TRUE,Bites,Place in a dumpster,Disagree,Agree,Agree,Neutral,Neutral,Disagree,Agree,Strongly Agree,Neutral,Agree,Agree,Neutral,Neutral,Agree,Agree,Agree,Yes,"State and Federal Agencies,Academic Publications,Conferences",Yes,"One day, virtual conference","Rabies,Vector borne,CWD",
100,R_6a8NaCJjnWomZse,0.600000024,1968,56,Yes,36545,White,No,Male,"$40,001-50,000",Technical/Vocational School,No,No,No,,Yes,5-10 years,Land/Wildlife Management,State/Provincial Government,Daily,90,Yes,Yes,Dead,Yes,Always (100%),"Clarke,Washington",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,I don't know,I don't know,TRUE,Bites,Bury,Neutral,Agree,Strongly Agree,Neutral,Neutral,Agree,Strongly Agree,Neutral,Agree,Agree,Neutral,Disagree,Neutral,Agree,Agree,Strongly Agree,Yes,State and Federal Agencies,Yes,"One day, in-person conference,One day, virtual conference","Rabies,Influenza,Leptospirosis,Vector borne,CWD,SarsCoV2",I don’t have any major concerns in this general area.
100,R_31CzPCk55kiGSYh,0.5,1961,63,Yes,36545,White,No,Male,"$90,001-100,000",Graduate or Professional School,Yes,Yes,Yes,>10 years,Yes,>20 years,Land/Wildlife Management,State/Provincial Government,Rarely,50,No,No,,Yes,Always (100%),"Choctaw,Clarke,Monroe,Washington",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,Bury,Strongly Disagree,Disagree,Agree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Strongly Agree,Agree,Neutral,Disagree,Disagree,Strongly Disagree,Strongly Agree,Agree,Neutral,Yes,"State and Federal Agencies,Academic Publications,Conferences",Yes,"One day, in-person conference",Vector borne ,The question regarding the fresh turkey did not offer sufficient information to make an informed decision.
100,R_1Sjg1eP9aUqyzMg,0.5,1980,44,Yes,36317,White,No,Male,"$100,001+",College Graduate/BA or BS (4-year degree),Yes,No,No,,Yes,10-20 years,Land/Wildlife Management,State/Provincial Government,Monthly,40,Yes,Yes,Dead,Yes,Usually (>75%),"Barbour,Coffee,Dale,Geneva,Henry,Houston",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,Bury,Strongly Disagree,Agree,Agree,Disagree,Neutral,Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Strongly Agree,Neutral,Agree,Yes,Academic Publications,Yes,"Year-long, once a month, virtual conference",Other,
100,R_7fvOHU9YoykLuFw,0.699999988,1965,59,Yes,36752,White,No,Male,"$0-20,000",High school graduate/GED,No,No,No,,No,5-10 years,Land/Wildlife Management,State/Provincial Government,Daily,90,No,No,,Yes,Always (100%),Lowndes,Yes,I don't know,TRUE,FALSE,TRUE,FALSE,I don't know,I don't know,TRUE,Bites,Ignore,Neutral,Disagree,Agree,Neutral,Neutral,Neutral,Agree,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,No,State and Federal Agencies,Unsure,"One day, in-person conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2,One Health",
100,R_72C5VfcbQdEmLp7,1,1994,30,Yes,36330,White,No,Male,"$80,001-90,000",College Graduate/BA or BS (4-year degree),Yes,No,No,,Yes,1-5 years,Land/Wildlife Management,State/Provincial Government,Monthly,60,Yes,Yes,Dead,Yes,Always (100%),"Coffee,Covington,Geneva",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Bites,Incinerate,Neutral,Agree,Disagree,Disagree,Disagree,Neutral,Neutral,Agree,Agree,Agree,Neutral,Agree,Neutral,Agree,Neutral,Agree,Yes,"State and Federal Agencies,Academic Publications,News Sources,Conferences",Yes,"Year-long, once a month, virtual conference","Rabies,Influenza,CWD",
100,R_1J6oLEDqsfiOIWl,,1987,37,Yes,35810,Black or African American,No,Female,"$50,001-60,000",Graduate or Professional School,Yes,No,No,,No,10-20 years,Research,Academic/Research Institution,Weekly,50,No,No,,Yes,Usually (>75%),"Jackson,Madison",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,I don't know,Disagree,Disagree,Agree,Neutral,Strongly Disagree,Disagree,Neutral,Strongly Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Neutral,Yes,"State and Federal Agencies,Academic Publications,Conferences",Yes,"One day, in-person conference",Other,Wide scope of diseases with a focus on more immediate threats like those carried in wild pigs
100,R_5wXky7C3ODFm9GN,0.400000006,1990,34,Yes,35136,White,No,Male,"$70,001-80,000",Technical/Vocational School,No,No,No,,No,5-10 years,Land/Wildlife Management,State/Provincial Government,Monthly,90,Yes,Yes,Dead,Yes,Always (100%),"Clay,Coosa,Talladega",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Bites,Incinerate,Disagree,Neutral,Strongly Agree,Strongly Disagree,Disagree,Agree,Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Neutral,Neutral,Agree,Strongly Agree,Agree,Yes,State and Federal Agencies,Yes,"One day, virtual conference","Rabies,Influenza,CWD",
100,R_6rN0uUoOCYoWkhp,0.800000012,1958,66,Yes,36567,White,No,Male,"$30,001-40,000",High school graduate/GED,No,No,No,,No,10-20 years,Land/Wildlife Management,State/Provincial Government,Monthly,90,No,No,,Yes,Always (100%),"Baldwin,Escambia,Mobile,Monroe,Washington",Yes,TRUE,FALSE,FALSE,TRUE,I don't know,FALSE,FALSE,TRUE,Bites,Incinerate,Disagree,Neutral,Agree,Disagree,Disagree,Neutral,Disagree,Agree,Neutral,Neutral,Neutral,Disagree,Disagree,Agree,Agree,Neutral,Yes,"State and Federal Agencies,News Sources",Yes,"One day, in-person conference",Other,"being observant is a key factor, all diseases"
100,R_5R8dAcdx8Ls1pHO,0.899999976,1962,62,Yes,36567,White,No,Male,"$40,001-50,000",High school graduate/GED,No,No,No,,No,<1 year,Research,Nonprofit/Conservation Organization,Daily,100,Yes,No,,Yes,Always (100%),"Baldwin,Butler,Choctaw,Escambia,Mobile,Monroe,Washington",Yes,TRUE,FALSE,FALSE,I don't know,FALSE,I don't know,FALSE,TRUE,Bites,Bury,Neutral,Neutral,Agree,Agree,Disagree,Disagree,Neutral,Agree,Neutral,Agree,Neutral,Neutral,Disagree,Agree,Agree,Agree,Yes,State and Federal Agencies,Yes,"Year-long, once a month, virtual conference ",CWD,
